FECHA,HORA,TEMP,HUM,PNM,DD,FF,NOMBRE
28012023,NA,20,98,1013,180,4,GUALEGUAYCHU AERO
28012023,NA,22,95,1012,180,6,GUALEGUAYCHU AERO
28012023,NA,24,88,1013,180,6,GUALEGUAYCHU AERO
28012023,1,26,76,1013,160,9,GUALEGUAYCHU AERO
28012023,1,27,72,1013,180,9,GUALEGUAYCHU AERO
28012023,1,29,65,1013,140,11,GUALEGUAYCHU AERO
28012023,1,30,59,1013,160,11,GUALEGUAYCHU AERO
28012023,1,31,52,1013,160,9,GUALEGUAYCHU AERO
28012023,1,31,52,1012,160,13,GUALEGUAYCHU AERO
28012023,1,31,45,1012,200,13,GUALEGUAYCHU AERO
28012023,1,32,46,1012,160,13,GUALEGUAYCHU AERO
28012023,1,31,42,1011,180,9,GUALEGUAYCHU AERO
28012023,1,30,62,1012,180,7,GUALEGUAYCHU AERO
28012023,2,28,70,1012,180,4,GUALEGUAYCHU AERO
28012023,2,27,72,1012,180,4,GUALEGUAYCHU AERO
29012023,NA,20,98,1014,140,9,GUALEGUAYCHU AERO
29012023,NA,20,98,1014,140,11,GUALEGUAYCHU AERO
29012023,NA,23,78,1015,140,15,GUALEGUAYCHU AERO
29012023,NA,24,79,1015,90,13,GUALEGUAYCHU AERO
29012023,1,24,87,1015,90,13,GUALEGUAYCHU AERO
29012023,1,27,69,1015,90,15,GUALEGUAYCHU AERO
29012023,1,28,64,1015,110,15,GUALEGUAYCHU AERO
29012023,1,29,54,1015,140,19,GUALEGUAYCHU AERO
29012023,1,30,49,1014,140,20,GUALEGUAYCHU AERO
29012023,1,30,47,1013,140,19,GUALEGUAYCHU AERO
29012023,1,31,43,1013,140,17,GUALEGUAYCHU AERO
29012023,1,32,41,1011,160,17,GUALEGUAYCHU AERO
29012023,1,31,42,1010,180,15,GUALEGUAYCHU AERO
29012023,1,29,67,1011,180,22,GUALEGUAYCHU AERO
29012023,2,26,60,1011,180,15,GUALEGUAYCHU AERO
29012023,2,25,57,1011,180,9,GUALEGUAYCHU AERO
30012023,NA,19,83,1010,90,4,GUALEGUAYCHU AERO
30012023,NA,19,87,1010,90,4,GUALEGUAYCHU AERO
30012023,NA,22,79,1011,90,4,GUALEGUAYCHU AERO
30012023,NA,23,74,1011,90,4,GUALEGUAYCHU AERO
30012023,1,25,69,1011,360,7,GUALEGUAYCHU AERO
30012023,1,27,61,1010,50,7,GUALEGUAYCHU AERO
30012023,1,28,58,1010,50,7,GUALEGUAYCHU AERO
30012023,1,30,50,1009,180,7,GUALEGUAYCHU AERO
30012023,1,31,44,1009,180,7,GUALEGUAYCHU AERO
30012023,1,31,42,1008,90,9,GUALEGUAYCHU AERO
30012023,1,31,43,1008,90,9,GUALEGUAYCHU AERO
30012023,1,31,42,1006,140,9,GUALEGUAYCHU AERO
30012023,1,31,42,1006,140,4,GUALEGUAYCHU AERO
30012023,1,30,44,1006,140,4,GUALEGUAYCHU AERO
30012023,2,28,53,1006,140,4,GUALEGUAYCHU AERO
30012023,2,25,72,1006,140,4,GUALEGUAYCHU AERO
31012023,NA,19,96,1007,200,4,GUALEGUAYCHU AERO
31012023,NA,19,97,1008,200,4,GUALEGUAYCHU AERO
31012023,NA,21,90,1008,160,9,GUALEGUAYCHU AERO
31012023,NA,24,82,1009,140,6,GUALEGUAYCHU AERO
31012023,1,27,70,1009,160,7,GUALEGUAYCHU AERO
31012023,1,29,61,1009,200,9,GUALEGUAYCHU AERO
31012023,1,30,56,1009,160,9,GUALEGUAYCHU AERO
31012023,1,31,53,1009,160,9,GUALEGUAYCHU AERO
31012023,1,32,48,1008,160,9,GUALEGUAYCHU AERO
31012023,1,33,46,1008,140,7,GUALEGUAYCHU AERO
31012023,1,33,46,1007,140,7,GUALEGUAYCHU AERO
31012023,1,33,48,1007,160,11,GUALEGUAYCHU AERO
31012023,1,32,50,1007,180,9,GUALEGUAYCHU AERO
31012023,1,31,54,1007,180,7,GUALEGUAYCHU AERO
31012023,2,29,58,1008,160,6,GUALEGUAYCHU AERO
31012023,2,26,62,1009,140,9,GUALEGUAYCHU AERO
01022023,NA,21,89,1010,90,4,GUALEGUAYCHU AERO
01022023,NA,21,89,1011,90,4,GUALEGUAYCHU AERO
01022023,NA,23,81,1011,90,4,GUALEGUAYCHU AERO
01022023,NA,25,78,1011,140,7,GUALEGUAYCHU AERO
01022023,1,27,70,1011,140,7,GUALEGUAYCHU AERO
01022023,1,29,65,1011,140,7,GUALEGUAYCHU AERO
01022023,1,30,61,1011,140,9,GUALEGUAYCHU AERO
01022023,1,32,54,1011,140,9,GUALEGUAYCHU AERO
01022023,1,32,51,1010,140,11,GUALEGUAYCHU AERO
01022023,1,33,51,1009,160,13,GUALEGUAYCHU AERO
01022023,1,34,49,1009,160,15,GUALEGUAYCHU AERO
01022023,1,32,47,1008,160,19,GUALEGUAYCHU AERO
01022023,1,29,64,1009,160,22,GUALEGUAYCHU AERO
01022023,1,27,70,1009,180,20,GUALEGUAYCHU AERO
01022023,2,27,69,1010,180,19,GUALEGUAYCHU AERO
01022023,2,25,74,1010,180,17,GUALEGUAYCHU AERO
02022023,NA,22,90,1013,180,4,GUALEGUAYCHU AERO
02022023,NA,22,88,1013,140,4,GUALEGUAYCHU AERO
02022023,NA,22,90,1012,90,7,GUALEGUAYCHU AERO
02022023,NA,23,86,1012,140,9,GUALEGUAYCHU AERO
02022023,1,23,83,1012,90,9,GUALEGUAYCHU AERO
02022023,1,24,77,1013,90,7,GUALEGUAYCHU AERO
02022023,1,24,74,1013,90,7,GUALEGUAYCHU AERO
02022023,1,24,74,1013,90,7,GUALEGUAYCHU AERO
02022023,1,25,73,1012,90,13,GUALEGUAYCHU AERO
02022023,1,26,69,1012,70,13,GUALEGUAYCHU AERO
02022023,1,26,67,1011,50,13,GUALEGUAYCHU AERO
02022023,1,26,68,1011,50,13,GUALEGUAYCHU AERO
02022023,1,26,66,1010,50,11,GUALEGUAYCHU AERO
02022023,1,26,71,1010,50,9,GUALEGUAYCHU AERO
02022023,2,22,93,1011,160,13,GUALEGUAYCHU AERO
02022023,2,22,95,1011,140,11,GUALEGUAYCHU AERO
03022023,NA,19,98,1013,200,4,GUALEGUAYCHU AERO
03022023,NA,19,97,1013,200,6,GUALEGUAYCHU AERO
03022023,NA,20,96,1014,200,6,GUALEGUAYCHU AERO
03022023,NA,20,89,1014,160,7,GUALEGUAYCHU AERO
03022023,1,24,70,1014,160,7,GUALEGUAYCHU AERO
03022023,1,25,72,1014,180,9,GUALEGUAYCHU AERO
03022023,1,25,64,1014,160,11,GUALEGUAYCHU AERO
03022023,1,27,54,1014,160,13,GUALEGUAYCHU AERO
03022023,1,28,55,1013,180,13,GUALEGUAYCHU AERO
03022023,1,29,53,1013,180,15,GUALEGUAYCHU AERO
03022023,1,28,55,1013,180,19,GUALEGUAYCHU AERO
03022023,1,29,48,1012,200,19,GUALEGUAYCHU AERO
03022023,1,28,51,1012,200,19,GUALEGUAYCHU AERO
03022023,1,27,51,1012,180,19,GUALEGUAYCHU AERO
03022023,2,25,57,1012,180,15,GUALEGUAYCHU AERO
03022023,2,23,67,1013,160,9,GUALEGUAYCHU AERO
04022023,NA,15,99,1016,230,7,GUALEGUAYCHU AERO
04022023,NA,15,99,1016,230,6,GUALEGUAYCHU AERO
04022023,NA,19,91,1016,230,6,GUALEGUAYCHU AERO
04022023,NA,22,76,1017,230,11,GUALEGUAYCHU AERO
04022023,1,23,68,1017,230,13,GUALEGUAYCHU AERO
04022023,1,25,48,1017,230,13,GUALEGUAYCHU AERO
04022023,1,27,40,1016,180,17,GUALEGUAYCHU AERO
04022023,1,27,39,1016,180,22,GUALEGUAYCHU AERO
04022023,1,27,43,1016,180,22,GUALEGUAYCHU AERO
04022023,1,28,33,1015,140,20,GUALEGUAYCHU AERO
04022023,1,28,33,1015,160,20,GUALEGUAYCHU AERO
04022023,1,28,36,1014,160,19,GUALEGUAYCHU AERO
04022023,1,28,42,1014,180,19,GUALEGUAYCHU AERO
04022023,1,27,44,1014,180,13,GUALEGUAYCHU AERO
04022023,2,25,51,1014,140,9,GUALEGUAYCHU AERO
04022023,2,23,59,1014,140,4,GUALEGUAYCHU AERO
05022023,NA,15,85,1013,360,4,GUALEGUAYCHU AERO
05022023,NA,14,87,1013,360,4,GUALEGUAYCHU AERO
05022023,NA,17,82,1014,360,4,GUALEGUAYCHU AERO
05022023,NA,21,69,1014,360,4,GUALEGUAYCHU AERO
05022023,1,24,54,1014,360,4,GUALEGUAYCHU AERO
05022023,1,26,48,1014,50,4,GUALEGUAYCHU AERO
05022023,1,28,42,1014,360,4,GUALEGUAYCHU AERO
05022023,1,28,40,1012,360,4,GUALEGUAYCHU AERO
05022023,1,30,35,1012,360,4,GUALEGUAYCHU AERO
05022023,1,31,32,1011,270,4,GUALEGUAYCHU AERO
05022023,1,31,32,1011,50,4,GUALEGUAYCHU AERO
05022023,1,32,32,1011,50,4,GUALEGUAYCHU AERO
05022023,1,32,33,1009,50,4,GUALEGUAYCHU AERO
05022023,1,30,42,1009,50,4,GUALEGUAYCHU AERO
05022023,2,28,50,1009,360,7,GUALEGUAYCHU AERO
05022023,2,26,54,1009,360,7,GUALEGUAYCHU AERO
06022023,NA,18,68,1009,70,11,GUALEGUAYCHU AERO
06022023,NA,18,69,1010,70,11,GUALEGUAYCHU AERO
06022023,NA,21,59,1011,70,15,GUALEGUAYCHU AERO
06022023,NA,25,43,1011,50,11,GUALEGUAYCHU AERO
06022023,1,28,38,1012,50,15,GUALEGUAYCHU AERO
06022023,1,31,33,1011,360,15,GUALEGUAYCHU AERO
06022023,1,32,33,1011,360,7,GUALEGUAYCHU AERO
06022023,1,33,31,1010,270,7,GUALEGUAYCHU AERO
06022023,1,33,31,1010,270,7,GUALEGUAYCHU AERO
06022023,1,34,30,1010,90,9,GUALEGUAYCHU AERO
06022023,1,34,29,1009,90,11,GUALEGUAYCHU AERO
06022023,1,34,33,1009,180,6,GUALEGUAYCHU AERO
06022023,1,33,34,1008,180,6,GUALEGUAYCHU AERO
06022023,1,32,35,1008,180,4,GUALEGUAYCHU AERO
06022023,2,30,40,1009,140,4,GUALEGUAYCHU AERO
06022023,2,28,49,1009,140,4,GUALEGUAYCHU AERO
07022023,NA,19,80,1010,90,4,GUALEGUAYCHU AERO
07022023,NA,18,87,1010,50,7,GUALEGUAYCHU AERO
07022023,NA,22,58,1010,50,7,GUALEGUAYCHU AERO
07022023,NA,23,64,1011,50,9,GUALEGUAYCHU AERO
07022023,1,26,52,1011,50,7,GUALEGUAYCHU AERO
07022023,1,31,42,1010,50,7,GUALEGUAYCHU AERO
07022023,1,33,32,1010,50,9,GUALEGUAYCHU AERO
07022023,1,35,27,1010,50,9,GUALEGUAYCHU AERO
07022023,1,35,25,1009,70,7,GUALEGUAYCHU AERO
07022023,1,37,24,1009,320,6,GUALEGUAYCHU AERO
07022023,1,38,23,1008,290,9,GUALEGUAYCHU AERO
07022023,1,37,24,1007,360,6,GUALEGUAYCHU AERO
07022023,1,37,24,1007,50,4,GUALEGUAYCHU AERO
07022023,1,36,27,1006,70,7,GUALEGUAYCHU AERO
07022023,2,34,30,1006,90,6,GUALEGUAYCHU AERO
07022023,2,32,32,1007,90,7,GUALEGUAYCHU AERO
08022023,NA,21,66,1007,90,4,GUALEGUAYCHU AERO
08022023,NA,21,69,1008,90,4,GUALEGUAYCHU AERO
08022023,NA,24,61,1008,90,4,GUALEGUAYCHU AERO
08022023,NA,28,48,1008,360,4,GUALEGUAYCHU AERO
08022023,1,32,40,1008,360,4,GUALEGUAYCHU AERO
08022023,1,32,40,1008,360,4,GUALEGUAYCHU AERO
08022023,1,34,39,1007,360,4,GUALEGUAYCHU AERO
08022023,1,35,37,1007,270,7,GUALEGUAYCHU AERO
08022023,1,36,35,1007,180,7,GUALEGUAYCHU AERO
08022023,1,36,36,1007,180,7,GUALEGUAYCHU AERO
08022023,1,33,47,1006,180,7,GUALEGUAYCHU AERO
08022023,1,32,47,1006,90,7,GUALEGUAYCHU AERO
08022023,1,31,49,1007,90,4,GUALEGUAYCHU AERO
08022023,2,28,55,1008,90,4,GUALEGUAYCHU AERO
08022023,2,27,59,1007,90,4,GUALEGUAYCHU AERO
09022023,NA,19,97,1010,50,6,GUALEGUAYCHU AERO
09022023,NA,19,96,1010,50,4,GUALEGUAYCHU AERO
09022023,NA,21,90,1011,50,4,GUALEGUAYCHU AERO
09022023,NA,23,79,1011,50,7,GUALEGUAYCHU AERO
09022023,1,25,70,1012,50,6,GUALEGUAYCHU AERO
09022023,1,28,59,1011,90,9,GUALEGUAYCHU AERO
09022023,1,29,54,1011,90,11,GUALEGUAYCHU AERO
09022023,1,31,41,1011,50,15,GUALEGUAYCHU AERO
09022023,1,33,39,1010,140,11,GUALEGUAYCHU AERO
09022023,1,33,35,1010,90,11,GUALEGUAYCHU AERO
09022023,1,35,33,1009,140,15,GUALEGUAYCHU AERO
09022023,1,34,34,1008,140,15,GUALEGUAYCHU AERO
09022023,1,34,34,1008,140,6,GUALEGUAYCHU AERO
09022023,1,34,36,1008,140,6,GUALEGUAYCHU AERO
09022023,2,32,44,1008,140,4,GUALEGUAYCHU AERO
09022023,2,29,51,1008,140,4,GUALEGUAYCHU AERO
10022023,NA,20,82,1010,90,4,GUALEGUAYCHU AERO
10022023,NA,20,83,1011,70,4,GUALEGUAYCHU AERO
10022023,NA,24,70,1011,70,6,GUALEGUAYCHU AERO
10022023,NA,27,61,1012,20,7,GUALEGUAYCHU AERO
10022023,1,31,46,1013,340,11,GUALEGUAYCHU AERO
10022023,1,33,38,1011,320,11,GUALEGUAYCHU AERO
10022023,1,35,36,1010,320,13,GUALEGUAYCHU AERO
10022023,1,35,29,1010,50,11,GUALEGUAYCHU AERO
10022023,1,37,26,1010,320,9,GUALEGUAYCHU AERO
10022023,1,36,26,1009,20,7,GUALEGUAYCHU AERO
10022023,1,37,22,1008,340,11,GUALEGUAYCHU AERO
10022023,1,37,24,1007,20,9,GUALEGUAYCHU AERO
10022023,1,37,23,1007,20,13,GUALEGUAYCHU AERO
10022023,1,36,26,1006,90,7,GUALEGUAYCHU AERO
10022023,2,34,32,1006,90,6,GUALEGUAYCHU AERO
10022023,2,32,36,1006,90,6,GUALEGUAYCHU AERO
11022023,NA,24,52,1009,90,4,GUALEGUAYCHU AERO
11022023,NA,25,48,1009,90,4,GUALEGUAYCHU AERO
11022023,NA,27,50,1010,50,4,GUALEGUAYCHU AERO
11022023,NA,29,48,1010,50,4,GUALEGUAYCHU AERO
11022023,1,32,44,1010,50,4,GUALEGUAYCHU AERO
11022023,1,36,37,1010,50,4,GUALEGUAYCHU AERO
11022023,1,37,30,1009,360,4,GUALEGUAYCHU AERO
11022023,1,37,29,1009,50,4,GUALEGUAYCHU AERO
11022023,1,39,27,1009,360,4,GUALEGUAYCHU AERO
11022023,1,39,25,1007,360,4,GUALEGUAYCHU AERO
11022023,1,38,28,1007,360,4,GUALEGUAYCHU AERO
11022023,1,39,27,1005,360,4,GUALEGUAYCHU AERO
11022023,1,38,28,1005,50,4,GUALEGUAYCHU AERO
11022023,1,37,29,1005,50,7,GUALEGUAYCHU AERO
11022023,2,34,36,1005,50,7,GUALEGUAYCHU AERO
11022023,2,34,38,1005,50,7,GUALEGUAYCHU AERO
12022023,NA,26,64,1006,360,11,GUALEGUAYCHU AERO
12022023,NA,26,61,1008,360,11,GUALEGUAYCHU AERO
12022023,NA,28,53,1007,20,15,GUALEGUAYCHU AERO
12022023,NA,30,48,1007,360,26,GUALEGUAYCHU AERO
12022023,1,33,39,1007,360,26,GUALEGUAYCHU AERO
12022023,1,36,36,1007,360,41,GUALEGUAYCHU AERO
12022023,1,38,28,1006,360,41,GUALEGUAYCHU AERO
12022023,1,39,25,1006,360,33,GUALEGUAYCHU AERO
12022023,1,39,24,1005,360,33,GUALEGUAYCHU AERO
12022023,1,40,25,1004,360,30,GUALEGUAYCHU AERO
12022023,1,39,26,1003,360,30,GUALEGUAYCHU AERO
12022023,1,39,26,1002,360,30,GUALEGUAYCHU AERO
12022023,1,39,27,1002,360,26,GUALEGUAYCHU AERO
12022023,1,37,28,1001,360,26,GUALEGUAYCHU AERO
12022023,2,35,31,1001,360,19,GUALEGUAYCHU AERO
12022023,2,32,35,1001,360,15,GUALEGUAYCHU AERO
13022023,NA,25,59,1002,360,6,GUALEGUAYCHU AERO
13022023,NA,25,59,1003,360,6,GUALEGUAYCHU AERO
13022023,NA,27,55,1003,20,7,GUALEGUAYCHU AERO
13022023,NA,30,50,1004,270,11,GUALEGUAYCHU AERO
13022023,1,31,48,1005,290,13,GUALEGUAYCHU AERO
13022023,1,28,60,1006,200,37,GUALEGUAYCHU AERO
13022023,1,27,63,1008,200,33,GUALEGUAYCHU AERO
13022023,1,25,79,1008,230,31,GUALEGUAYCHU AERO
13022023,1,25,80,1006,140,6,GUALEGUAYCHU AERO
13022023,1,27,65,1005,160,4,GUALEGUAYCHU AERO
13022023,1,29,58,1004,140,4,GUALEGUAYCHU AERO
13022023,1,30,54,1004,200,4,GUALEGUAYCHU AERO
13022023,1,30,52,1003,230,6,GUALEGUAYCHU AERO
13022023,1,30,50,1002,230,6,GUALEGUAYCHU AERO
13022023,2,27,66,1003,140,4,GUALEGUAYCHU AERO
13022023,2,26,71,1003,140,4,GUALEGUAYCHU AERO
14022023,NA,19,91,1004,140,6,GUALEGUAYCHU AERO
14022023,NA,19,91,1005,230,6,GUALEGUAYCHU AERO
14022023,NA,19,89,1006,230,9,GUALEGUAYCHU AERO
14022023,NA,20,90,1006,50,11,GUALEGUAYCHU AERO
14022023,1,22,81,1006,230,11,GUALEGUAYCHU AERO
14022023,1,23,83,1006,230,4,GUALEGUAYCHU AERO
14022023,1,25,76,1006,360,4,GUALEGUAYCHU AERO
14022023,1,28,54,1006,230,11,GUALEGUAYCHU AERO
14022023,1,30,53,1005,230,11,GUALEGUAYCHU AERO
14022023,1,30,55,1005,230,9,GUALEGUAYCHU AERO
14022023,1,30,47,1005,200,9,GUALEGUAYCHU AERO
14022023,1,30,47,1004,180,15,GUALEGUAYCHU AERO
14022023,1,30,48,1004,160,11,GUALEGUAYCHU AERO
14022023,1,30,48,1004,180,11,GUALEGUAYCHU AERO
14022023,2,28,58,1005,180,6,GUALEGUAYCHU AERO
14022023,2,27,62,1005,180,4,GUALEGUAYCHU AERO
15022023,NA,19,87,1008,180,4,GUALEGUAYCHU AERO
15022023,NA,19,91,1008,140,4,GUALEGUAYCHU AERO
15022023,NA,21,81,1008,140,4,GUALEGUAYCHU AERO
15022023,NA,22,73,1008,140,4,GUALEGUAYCHU AERO
15022023,1,25,64,1008,90,4,GUALEGUAYCHU AERO
15022023,1,27,61,1008,360,4,GUALEGUAYCHU AERO
15022023,1,29,51,1007,360,4,GUALEGUAYCHU AERO
15022023,1,30,40,1007,230,4,GUALEGUAYCHU AERO
15022023,1,31,33,1005,230,4,GUALEGUAYCHU AERO
15022023,1,32,33,1005,360,4,GUALEGUAYCHU AERO
15022023,1,33,31,1004,360,4,GUALEGUAYCHU AERO
15022023,1,32,39,1004,360,4,GUALEGUAYCHU AERO
15022023,1,31,38,1002,230,4,GUALEGUAYCHU AERO
15022023,1,30,40,1002,180,4,GUALEGUAYCHU AERO
15022023,2,27,44,1002,180,4,GUALEGUAYCHU AERO
15022023,2,26,44,1002,180,4,GUALEGUAYCHU AERO
16022023,NA,19,88,1002,360,13,GUALEGUAYCHU AERO
16022023,NA,19,91,1004,230,37,GUALEGUAYCHU AERO
16022023,NA,19,96,1003,340,7,GUALEGUAYCHU AERO
16022023,NA,19,95,1002,340,13,GUALEGUAYCHU AERO
16022023,1,19,95,1002,340,11,GUALEGUAYCHU AERO
16022023,1,20,92,1000,50,7,GUALEGUAYCHU AERO
16022023,1,22,80,1000,20,7,GUALEGUAYCHU AERO
16022023,1,24,75,1000,20,13,GUALEGUAYCHU AERO
16022023,1,26,62,1000,230,15,GUALEGUAYCHU AERO
16022023,1,27,55,1000,270,19,GUALEGUAYCHU AERO
16022023,1,27,57,1000,270,31,GUALEGUAYCHU AERO
16022023,1,27,58,999,250,33,GUALEGUAYCHU AERO
16022023,1,23,70,1000,200,37,GUALEGUAYCHU AERO
16022023,1,18,75,1002,200,41,GUALEGUAYCHU AERO
16022023,2,15,78,1004,180,37,GUALEGUAYCHU AERO
16022023,2,14,76,1005,180,37,GUALEGUAYCHU AERO
17022023,NA,6,92,1010,230,4,GUALEGUAYCHU AERO
17022023,NA,6,91,1010,270,4,GUALEGUAYCHU AERO
17022023,NA,9,74,1012,230,19,GUALEGUAYCHU AERO
17022023,NA,11,57,1012,230,26,GUALEGUAYCHU AERO
17022023,1,12,55,1013,230,26,GUALEGUAYCHU AERO
17022023,1,13,49,1014,270,31,GUALEGUAYCHU AERO
17022023,1,14,51,1013,230,37,GUALEGUAYCHU AERO
17022023,1,15,47,1013,230,37,GUALEGUAYCHU AERO
17022023,1,16,46,1014,230,33,GUALEGUAYCHU AERO
17022023,1,15,48,1014,230,33,GUALEGUAYCHU AERO
17022023,1,15,49,1014,230,31,GUALEGUAYCHU AERO
17022023,1,15,53,1013,230,26,GUALEGUAYCHU AERO
17022023,1,15,49,1013,230,26,GUALEGUAYCHU AERO
17022023,1,14,56,1015,230,26,GUALEGUAYCHU AERO
17022023,2,11,72,1015,230,31,GUALEGUAYCHU AERO
17022023,2,11,69,1015,180,31,GUALEGUAYCHU AERO
18022023,NA,6,94,1020,270,6,GUALEGUAYCHU AERO
18022023,NA,7,88,1021,230,9,GUALEGUAYCHU AERO
18022023,NA,9,83,1021,230,11,GUALEGUAYCHU AERO
18022023,NA,11,74,1022,270,11,GUALEGUAYCHU AERO
18022023,1,15,54,1023,230,15,GUALEGUAYCHU AERO
18022023,1,18,45,1023,230,15,GUALEGUAYCHU AERO
18022023,1,19,33,1022,230,19,GUALEGUAYCHU AERO
18022023,1,20,30,1022,230,15,GUALEGUAYCHU AERO
18022023,1,21,29,1022,230,17,GUALEGUAYCHU AERO
18022023,1,22,27,1021,230,13,GUALEGUAYCHU AERO
18022023,1,23,28,1020,180,9,GUALEGUAYCHU AERO
18022023,1,23,26,1020,200,9,GUALEGUAYCHU AERO
18022023,1,22,27,1019,180,9,GUALEGUAYCHU AERO
18022023,1,21,27,1019,160,7,GUALEGUAYCHU AERO
18022023,2,19,41,1019,110,6,GUALEGUAYCHU AERO
18022023,2,17,45,1019,140,6,GUALEGUAYCHU AERO
19022023,NA,10,73,1021,50,4,GUALEGUAYCHU AERO
19022023,NA,10,71,1022,50,4,GUALEGUAYCHU AERO
19022023,NA,13,62,1022,50,9,GUALEGUAYCHU AERO
19022023,NA,17,52,1022,50,17,GUALEGUAYCHU AERO
19022023,1,20,40,1022,50,19,GUALEGUAYCHU AERO
19022023,1,22,35,1022,50,15,GUALEGUAYCHU AERO
19022023,1,23,29,1021,360,19,GUALEGUAYCHU AERO
19022023,1,24,26,1020,70,13,GUALEGUAYCHU AERO
19022023,1,25,26,1019,20,13,GUALEGUAYCHU AERO
19022023,1,26,25,1019,20,11,GUALEGUAYCHU AERO
19022023,1,26,25,1018,20,11,GUALEGUAYCHU AERO
19022023,1,26,26,1017,20,9,GUALEGUAYCHU AERO
19022023,1,25,29,1017,20,13,GUALEGUAYCHU AERO
19022023,1,25,28,1017,50,11,GUALEGUAYCHU AERO
19022023,2,23,35,1017,50,9,GUALEGUAYCHU AERO
19022023,2,21,47,1017,50,6,GUALEGUAYCHU AERO
20022023,NA,14,68,1017,230,4,GUALEGUAYCHU AERO
20022023,NA,13,74,1017,90,7,GUALEGUAYCHU AERO
20022023,NA,16,66,1019,90,7,GUALEGUAYCHU AERO
20022023,NA,18,63,1019,50,11,GUALEGUAYCHU AERO
20022023,1,21,55,1019,90,11,GUALEGUAYCHU AERO
20022023,1,24,45,1018,90,11,GUALEGUAYCHU AERO
20022023,1,26,34,1017,90,11,GUALEGUAYCHU AERO
20022023,1,28,32,1017,90,11,GUALEGUAYCHU AERO
20022023,1,29,32,1017,90,19,GUALEGUAYCHU AERO
20022023,1,29,31,1017,90,19,GUALEGUAYCHU AERO
20022023,1,30,30,1017,90,11,GUALEGUAYCHU AERO
20022023,1,30,30,1017,50,11,GUALEGUAYCHU AERO
20022023,1,29,29,1013,50,11,GUALEGUAYCHU AERO
20022023,1,29,31,1013,50,11,GUALEGUAYCHU AERO
20022023,2,27,37,1013,50,4,GUALEGUAYCHU AERO
20022023,2,23,47,1013,50,4,GUALEGUAYCHU AERO
21022023,NA,18,84,1014,90,4,GUALEGUAYCHU AERO
21022023,NA,18,88,1014,90,4,GUALEGUAYCHU AERO
21022023,NA,19,81,1015,90,4,GUALEGUAYCHU AERO
21022023,NA,22,76,1015,50,7,GUALEGUAYCHU AERO
21022023,1,24,NA,1015,50,7,GUALEGUAYCHU AERO
21022023,1,27,58,1015,50,7,GUALEGUAYCHU AERO
21022023,1,28,50,1014,50,4,GUALEGUAYCHU AERO
21022023,1,30,47,1013,90,4,GUALEGUAYCHU AERO
21022023,1,30,44,1013,90,11,GUALEGUAYCHU AERO
21022023,1,32,40,1012,90,7,GUALEGUAYCHU AERO
21022023,1,32,37,1012,90,7,GUALEGUAYCHU AERO
21022023,1,32,35,1011,50,7,GUALEGUAYCHU AERO
21022023,1,32,36,1011,50,4,GUALEGUAYCHU AERO
21022023,1,31,37,1011,50,4,GUALEGUAYCHU AERO
21022023,2,29,40,1011,50,4,GUALEGUAYCHU AERO
21022023,2,27,43,1011,50,4,GUALEGUAYCHU AERO
22022023,NA,19,79,1014,70,11,GUALEGUAYCHU AERO
22022023,NA,18,84,1015,50,15,GUALEGUAYCHU AERO
22022023,NA,20,80,1015,50,15,GUALEGUAYCHU AERO
22022023,NA,23,67,1015,50,19,GUALEGUAYCHU AERO
22022023,1,25,62,1015,50,22,GUALEGUAYCHU AERO
22022023,1,27,57,1015,50,26,GUALEGUAYCHU AERO
22022023,1,28,52,1015,50,22,GUALEGUAYCHU AERO
22022023,1,28,54,1015,20,19,GUALEGUAYCHU AERO
22022023,1,29,51,1014,20,17,GUALEGUAYCHU AERO
22022023,1,30,49,1014,20,22,GUALEGUAYCHU AERO
22022023,1,29,53,1014,360,22,GUALEGUAYCHU AERO
22022023,1,29,53,1014,340,19,GUALEGUAYCHU AERO
22022023,1,29,53,1013,340,13,GUALEGUAYCHU AERO
22022023,1,27,57,1012,250,9,GUALEGUAYCHU AERO
22022023,2,26,59,1012,230,7,GUALEGUAYCHU AERO
22022023,2,24,64,1013,230,6,GUALEGUAYCHU AERO
23022023,NA,22,63,1012,90,7,GUALEGUAYCHU AERO
23022023,NA,22,62,1013,90,4,GUALEGUAYCHU AERO
23022023,NA,24,60,1013,90,11,GUALEGUAYCHU AERO
23022023,NA,25,57,1013,50,15,GUALEGUAYCHU AERO
23022023,1,27,54,1013,50,11,GUALEGUAYCHU AERO
23022023,1,28,51,1013,360,11,GUALEGUAYCHU AERO
23022023,1,28,53,1013,360,15,GUALEGUAYCHU AERO
23022023,1,27,55,1014,320,11,GUALEGUAYCHU AERO
23022023,1,27,57,1014,320,11,GUALEGUAYCHU AERO
23022023,1,26,65,1013,290,13,GUALEGUAYCHU AERO
23022023,1,24,77,1013,290,11,GUALEGUAYCHU AERO
23022023,1,22,88,1012,230,11,GUALEGUAYCHU AERO
23022023,1,21,89,1012,230,6,GUALEGUAYCHU AERO
23022023,1,22,84,1011,180,6,GUALEGUAYCHU AERO
23022023,2,22,88,1010,180,4,GUALEGUAYCHU AERO
23022023,2,21,90,1012,180,4,GUALEGUAYCHU AERO
24022023,NA,20,82,1012,90,4,GUALEGUAYCHU AERO
24022023,NA,20,87,1012,230,7,GUALEGUAYCHU AERO
